filename,width,height,class,xmin,ymin,xmax,ymax
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,156,55,173,102
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,19,176,30,223
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,182,210,195,256
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,C,90,234,109,262
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,QB,161,230,173,288
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,58,344,73,396
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,53,424,70,454
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,73,32,84,72
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,610,280,640,332
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,563,16,588,82
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,532,15,555,77
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,468,273,484,364
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,384,16,401,90
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,476,25,494,96
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,437,170,457,260
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,QB,592,159,612,208
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,498,68,528,129
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,507,343,526,431
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,574,303,599,370
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,152,475,169,525
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,178,513,206,545
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,55,494,74,566
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,QB,202,590,219,624
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,LB,59,584,76,640
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,C,175,592,201,640
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,427,483,440,528
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,374,573,385,615
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,DB,382,486,393,526
Capture219_PNG.rf.6db66f2669b5ee0847c18fc50b5b8330.jpg,640,640,SKILL,399,590,415,630
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,175,0,187,19
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,LB,211,42,224,128
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,C,327,64,351,115
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,LB,263,110,276,203
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,254,194,268,279
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,347,191,365,284
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,488,91,506,183
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,164,440,179,489
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,331,484,349,522
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,308,492,327,543
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,268,491,279,545
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,335,524,353,580
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,DB,113,524,128,580
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,LB,218,544,230,585
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,391,552,396,592
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,QB,392,573,396,636
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,LB,213,584,227,636
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,C,309,597,329,638
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,430,350,453,413
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,LB,396,393,411,460
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,464,415,487,464
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,SKILL,630,480,640,564
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,QB,466,499,486,551
Capture179_PNG.rf.6d1d6c0ae7697f6cde0bd1cb373d2984.jpg,640,640,C,441,514,466,577
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,48,4,65,53
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,121,1,139,63
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,105,68,131,94
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,2,75,19,122
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,QB,214,120,226,200
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,14,142,27,198
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,C,107,157,132,210
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,227,161,241,240
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,45,212,61,278
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,166,283,194,354
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,119,302,140,380
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,476,373,498,396
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,361,124,382,186
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,541,263,564,326
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,535,203,555,261
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,561,45,580,100
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,294,289,303,368
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,614,41,634,96
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,LB,616,124,635,175
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,207,455,219,519
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,418,501,431,543
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,DB,438,622,450,640
Capture171_PNG.rf.6e032d410c537f550f780cb03169aadc.jpg,640,640,SKILL,408,516,423,553
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,149,0,163,9
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,267,0,283,30
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,198,53,214,99
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,240,68,261,119
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,LB,119,138,132,192
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,247,169,258,202
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,C,166,183,184,209
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,QB,244,187,254,241
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,LB,82,191,100,241
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,QB,136,262,148,274
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,C,195,262,215,283
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,LB,263,262,278,303
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,180,329,196,374
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,280,354,295,400
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,158,392,177,445
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,200,408,216,452
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,SKILL,130,513,152,561
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,210,518,229,572
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,LB,371,262,382,297
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,432,341,443,393
Capture193_PNG.rf.6c1c9e8c15a8c2d0e4fcaf471558a621.jpg,640,640,DB,433,429,449,495
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,QB,138,0,148,16
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,C,150,0,172,25
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,20,0,35,47
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,250,0,268,47
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,155,132,176,188
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,155,222,176,290
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,502,0,519,11
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,615,20,633,81
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,QB,466,43,478,102
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,C,511,72,531,113
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,432,83,446,145
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,616,95,627,159
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,453,267,482,307
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,DB,504,265,522,307
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,DB,122,343,135,384
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,DB,144,530,155,583
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,0,551,7,579
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,75,575,90,628
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,55,616,73,640
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,76,315,85,362
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,316,310,336,334
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,416,349,433,410
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,DB,557,350,570,410
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,C,332,391,350,414
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,QB,314,381,327,439
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,LB,447,394,466,452
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,DB,527,569,546,640
Capture83_PNG.rf.6b88c86f2882348bfc5043d34121aacd.jpg,640,640,SKILL,432,584,459,640
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,139,0,155,20
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,287,0,301,16
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,QB,283,10,306,67
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,C,208,34,227,74
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,172,58,189,113
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,202,129,225,194
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,254,254,287,288
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,214,258,233,288
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,449,4,458,47
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,437,198,451,243
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,436,157,447,197
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,430,0,441,30
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,367,291,384,348
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,341,330,358,394
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,224,335,243,402
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,LB,319,408,339,472
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,161,484,183,561
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,382,516,406,584
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,280,288,296,306
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,566,571,583,631
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,DB,633,546,640,603
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,599,535,615,581
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,QB,518,438,530,491
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,540,608,563,640
yt5s_com-Vikings-2017-3rd-Down-Defense-All-22-Cut-up-480p-_mp4-166_jpg.rf.7095f01550fe9242dcbd703d24e208c8.jpg,640,640,SKILL,556,415,567,470
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,71,0,84,60
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,257,42,272,108
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,371,42,390,108
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,355,124,381,192
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,264,134,284,197
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,452,242,481,281
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,521,262,545,281
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,550,120,568,179
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,512,116,537,172
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,474,0,489,49
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,C,570,0,592,22
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,LB,208,308,229,346
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,C,313,346,333,370
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,LB,209,351,230,411
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,LB,202,425,219,504
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,21,468,34,539
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,DB,211,546,231,606
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,268,545,286,616
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,318,556,333,620
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,QB,448,298,466,343
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,C,425,311,443,349
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,572,301,591,362
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,LB,396,375,414,426
Capture146_PNG.rf.707b26f4c17df6fe085c850c84af0a71.jpg,640,640,SKILL,405,569,435,631
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,3,10,17,49
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,25,14,39,47
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,56,65,72,95
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,269,73,279,119
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,111,85,126,126
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,C,57,122,73,142
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,129,111,142,155
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,QB,0,116,11,154
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,0,151,10,193
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,59,168,69,225
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,151,183,161,241
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,229,246,241,304
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,113,282,131,331
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,315,335,326,384
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,540,333,557,384
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,449,160,470,223
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,564,270,582,340
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,QB,416,284,436,323
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,544,197,562,259
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,422,213,446,243
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,603,128,616,193
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,QB,153,472,168,531
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,327,474,336,532
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,C,222,502,241,540
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,192,563,209,600
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,311,553,322,613
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,LB,222,575,239,626
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,SKILL,178,579,194,623
Oregon_O_vs_Colorado_2019_mp4-65_jpg.rf.6e45d0bb68b8b53ffe8a4ab55f19e0fa.jpg,640,640,DB,514,510,527,574
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,157,43,160,103
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,3,78,18,138
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,5,202,21,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,618,0,637,32
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,544,119,563,202
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,QB,243,121,261,216
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,187,135,206,206
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,442,146,468,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,C,355,162,386,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,428,162,447,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,228,167,242,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,506,180,526,217
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,0,355,11,406
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,QB,39,355,44,417
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,C,106,382,125,424
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,76,430,89,503
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,54,526,72,586
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,118,217,140,246
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,DB,160,237,176,291
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,462,247,485,298
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,391,262,410,306
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,SKILL,498,281,515,323
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,LB,357,312,377,371
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,QB,485,320,507,372
Capture3_PNG.rf.70a73376e5ea33a473048387524ab72a.jpg,640,640,C,460,332,481,370
